-0.024980000000000002,0.012,-0.64
-0.024960000000000003,0.0152,-0.6
-0.024940000000000004,0.0128,-0.6
-0.024920000000000005,0.013600000000000001,-0.6
-0.024900000000000005,0.02,-0.56
-0.024880000000000006,0.0152,-0.52
-0.024860000000000007,0.012,-0.48
-0.024840000000000008,0.0184,-0.4
-0.02482000000000001,0.010400000000000001,-0.36
-0.02480000000000001,0.012,-0.36
-0.02478000000000001,0.012,-0.24
-0.02476000000000001,0.016800000000000002,-0.2
-0.024740000000000012,0.0112,-0.08
-0.024720000000000013,0.0176,-0.04
-0.024700000000000014,0.012,0.04
-0.024680000000000014,0.0064,0.12
-0.024660000000000015,0.010400000000000001,0.2
-0.024640000000000016,0.009600000000000001,0.24
-0.024620000000000017,0.009600000000000001,0.32
-0.024600000000000018,0.0064,0.4
-0.02458000000000002,0.007200000000000001,0.44
-0.02456000000000002,0.008,0.52
-0.02454000000000002,0.0056,0.6
-0.02452000000000002,0.0048000000000000004,0.6
-0.024500000000000022,0.004,0.64
-0.024480000000000023,-0.0048000000000000004,0.64
-0.024460000000000023,-0.009600000000000001,0.68
-0.024440000000000024,-0.0024000000000000002,0.76
-0.024420000000000025,-0.010400000000000001,0.68
-0.024400000000000026,-0.0064,0.68
-0.024380000000000027,-0.0152,0.68
-0.024360000000000027,-0.014400000000000001,0.64
-0.02434000000000003,-0.0184,0.64
-0.02432000000000003,-0.010400000000000001,0.6
-0.02430000000000003,-0.014400000000000001,0.52
-0.02428000000000003,-0.0176,0.52
-0.02426000000000003,-0.014400000000000001,0.48
-0.024240000000000032,-0.02,0.44
-0.024220000000000033,-0.016,0.36
-0.024200000000000034,-0.02,0.28
-0.024180000000000035,-0.0176,0.2
-0.024160000000000036,-0.014400000000000001,0.16
-0.024140000000000036,-0.012,0.08
-0.024120000000000037,-0.0112,0.0
-0.024100000000000038,-0.010400000000000001,-0.08
-0.02408000000000004,-0.010400000000000001,-0.16
-0.02406000000000004,-0.0056,-0.24
-0.02404000000000004,-0.0032,-0.24
-0.02402000000000004,-0.0032,-0.36
-0.024000000000000042,-0.0016,-0.36
-0.023980000000000043,-0.0024000000000000002,-0.44
-0.023960000000000044,-0.004,-0.48
-0.023940000000000045,0.0056,-0.56
-0.023920000000000045,0.0064,-0.56
-0.023900000000000046,0.0048000000000000004,-0.64
-0.023880000000000047,0.008,-0.68
-0.023860000000000048,0.008,-0.64
-0.02384000000000005,0.016,-0.68
-0.02382000000000005,0.020800000000000003,-0.68
-0.02380000000000005,0.0088,-0.64
-0.02378000000000005,0.009600000000000001,-0.64
-0.023760000000000052,0.0176,-0.6
-0.023740000000000053,0.016800000000000002,-0.6
-0.023720000000000054,0.023200000000000002,-0.52
-0.023700000000000054,0.02,-0.52
-0.023680000000000055,0.019200000000000002,-0.48
-0.023660000000000056,0.014400000000000001,-0.4
-0.023640000000000057,0.014400000000000001,-0.36
-0.023620000000000058,0.02,-0.28
-0.02360000000000006,0.0184,-0.2
-0.02358000000000006,0.0184,-0.08
-0.02356000000000006,0.0184,-0.08
-0.02354000000000006,0.016,0.0
-0.02352000000000006,0.010400000000000001,0.08
-0.023500000000000063,0.0112,0.16
-0.023480000000000063,0.013600000000000001,0.24
-0.023460000000000064,0.0128,0.32
-0.023440000000000065,0.0128,0.4
-0.023420000000000066,0.0048000000000000004,0.44
-0.023400000000000067,0.0032,0.52
-0.023380000000000067,0.0048000000000000004,0.56
-0.023360000000000068,-0.008,0.6
-0.02334000000000007,-0.0048000000000000004,0.6
-0.02332000000000007,-0.0024000000000000002,0.6
-0.02330000000000007,-0.008,0.6
-0.02328000000000007,-0.0024000000000000002,0.68
-0.023260000000000072,-0.008,0.68
-0.023240000000000073,-0.0112,0.72
-0.023220000000000074,-0.0176,0.64
-0.023200000000000075,-0.0112,0.6
-0.023180000000000076,-0.014400000000000001,0.68
-0.023160000000000076,-0.010400000000000001,0.64
-0.023140000000000077,-0.008,0.6
-0.023120000000000078,-0.012,0.6
-0.02310000000000008,-0.0128,0.56
-0.02308000000000008,-0.0184,0.44
-0.02306000000000008,-0.014400000000000001,0.44
-0.02304000000000008,-0.008,0.32
-0.023020000000000082,-0.008,0.32
-0.023000000000000083,-0.0176,0.24
-0.022980000000000084,-0.013600000000000001,0.16
-0.022960000000000085,-0.0112,0.0
-0.022940000000000085,-0.014400000000000001,0.0
-0.022920000000000086,-0.004,-0.08
-0.022900000000000087,-0.0088,-0.16
-0.022880000000000088,-0.008,-0.24
-0.02286000000000009,-0.0056,-0.32
-0.02284000000000009,0.0,-0.36
-0.02282000000000009,-0.0024000000000000002,-0.44
-0.02280000000000009,0.0008,-0.56
-0.022780000000000092,0.0008,-0.52
-0.022760000000000093,-0.0008,-0.68
-0.022740000000000093,0.0016,-0.6
-0.022720000000000094,0.0064,-0.64
-0.022700000000000095,0.012,-0.64
-0.022680000000000096,0.009600000000000001,-0.64
-0.022660000000000097,0.0088,-0.64
-0.022640000000000098,0.012,-0.6
-0.0226200000000001,0.016,-0.64
-0.0226000000000001,0.012,-0.6
-0.0225800000000001,0.013600000000000001,-0.6
-0.0225600000000001,0.0112,-0.6
-0.0225400000000001,0.0128,-0.56
-0.022520000000000102,0.010400000000000001,-0.48
-0.022500000000000103,0.0128,-0.44
-0.022480000000000104,0.016,-0.4
-0.022460000000000105,0.0184,-0.32
-0.022440000000000106,0.0152,-0.28
-0.022420000000000107,0.009600000000000001,-0.24
-0.022400000000000107,0.016800000000000002,-0.2
-0.022380000000000108,0.010400000000000001,-0.08
-0.02236000000000011,0.020800000000000003,0.0
-0.02234000000000011,0.010400000000000001,0.08
-0.02232000000000011,0.009600000000000001,0.16
-0.02230000000000011,0.0112,0.2
-0.022280000000000112,0.008,0.32
-0.022260000000000113,0.0064,0.4
-0.022240000000000114,0.009600000000000001,0.44
-0.022220000000000115,0.0016,0.48
-0.022200000000000115,-0.0008,0.52
-0.022180000000000116,0.004,0.56
-0.022160000000000117,-0.0032,0.6
-0.022140000000000118,-0.0024000000000000002,0.6
-0.02212000000000012,-0.0032,0.68
-0.02210000000000012,-0.0064,0.68
-0.02208000000000012,-0.0048000000000000004,0.68
-0.02206000000000012,-0.009600000000000001,0.68
-0.022040000000000122,-0.0088,0.68
-0.022020000000000123,-0.009600000000000001,0.68
-0.022000000000000124,-0.009600000000000001,0.64
-0.021980000000000124,-0.0088,0.6
-0.021960000000000125,-0.0152,0.56
-0.021940000000000126,-0.012,0.52
-0.021920000000000127,-0.0128,0.44
-0.021900000000000128,-0.013600000000000001,0.4
-0.02188000000000013,-0.019200000000000002,0.4
-0.02186000000000013,-0.0176,0.28
-0.02184000000000013,-0.016,0.24
-0.02182000000000013,-0.0184,0.16
-0.021800000000000132,-0.0176,0.12
-0.021780000000000133,-0.008,0.04
-0.021760000000000133,-0.010400000000000001,-0.04
-0.021740000000000134,-0.0088,-0.12
-0.021720000000000135,-0.010400000000000001,-0.16
-0.021700000000000136,-0.0088,-0.24
-0.021680000000000137,-0.0024000000000000002,-0.28
-0.021660000000000137,-0.0048000000000000004,-0.4
-0.02164000000000014,-0.0056,-0.44
-0.02162000000000014,-0.007200000000000001,-0.48
-0.02160000000000014,0.0016,-0.52
-0.02158000000000014,0.0,-0.6
-0.02156000000000014,0.0056,-0.6
-0.021540000000000142,0.0048000000000000004,-0.64
-0.021520000000000143,0.0088,-0.64
-0.021500000000000144,0.004,-0.68
-0.021480000000000145,0.0064,-0.64
-0.021460000000000146,0.013600000000000001,-0.68
-0.021440000000000146,0.0128,-0.64
-0.021420000000000147,0.009600000000000001,-0.6
-0.021400000000000148,0.012,-0.6
-0.02138000000000015,0.0184,-0.56
-0.02136000000000015,0.0128,-0.52
-0.02134000000000015,0.0176,-0.44
-0.02132000000000015,0.0184,-0.4
-0.021300000000000152,0.0224,-0.4
-0.021280000000000153,0.013600000000000001,-0.32
-0.021260000000000154,0.019200000000000002,-0.28
-0.021240000000000155,0.0184,-0.2
-0.021220000000000155,0.016,-0.12
-0.021200000000000156,0.016,-0.04
-0.021180000000000157,0.013600000000000001,0.04
-0.021160000000000158,0.013600000000000001,0.08
-0.02114000000000016,0.0064,0.16
-0.02112000000000016,0.0048000000000000004,0.24
-0.02110000000000016,0.008,0.32
-0.02108000000000016,0.0056,0.4
-0.021060000000000162,0.0024000000000000002,0.44
-0.021040000000000163,0.0008,0.48
-0.021020000000000164,0.0032,0.52
-0.021000000000000164,0.0008,0.6
-0.020980000000000165,0.0008,0.6
-0.020960000000000166,-0.0048000000000000004,0.64
-0.020940000000000167,-0.008,0.64
-0.020920000000000168,-0.007200000000000001,0.68
-0.02090000000000017,-0.014400000000000001,0.68
-0.02088000000000017,-0.010400000000000001,0.64
-0.02086000000000017,-0.0056,0.72
-0.02084000000000017,-0.014400000000000001,0.64
-0.02082000000000017,-0.0152,0.6
-0.020800000000000173,-0.016,0.6
-0.020780000000000173,-0.008,0.56
-0.020760000000000174,-0.012,0.52
-0.020740000000000175,-0.012,0.44
-0.020720000000000176,-0.016800000000000002,0.4
-0.020700000000000177,-0.0152,0.36
-0.020680000000000177,-0.016800000000000002,0.28
-0.020660000000000178,-0.0176,0.24
-0.02064000000000018,-0.0112,0.16
-0.02062000000000018,-0.0112,0.12
-0.02060000000000018,-0.0112,0.04
-0.02058000000000018,-0.0128,-0.04
-0.020560000000000182,-0.010400000000000001,-0.08
