Record Length,2500,Points,0.0,1.8399999,
Sample Interval,399.99998990E-6,s,399.99998990E-6,1.8000000,
Trigger Point,0.0,Samples,799.999979790E-6,1.8000000,
,,,1.1999999E-3,1.8000000,
,,,1.6000000E-3,1.8000000,
,,,1.9999999E-3,1.7600000,
Source,CH1,,2.3999999E-3,1.8000000,
Vertical Units,Volts,,2.79999990E-3,1.7600000,
Vertical Scale,1.0239062,,3.19999992E-3,1.7600000,
Vertical Offset,0,,3.59999994E-3,1.7600000,
Horizontal Units,s,,3.99999972E-3,1.7199999,
Horizontal Scale,99.999997474E-3,,4.39999998E-3,1.7199999,
Pt Fmt,Y,,4.79999976E-3,1.7199999,
Yzero,-1.7970395,,5.20000001E-3,1.6799999,
Probe Atten,1.000000,,5.59999980E-3,1.6799999,
,,,6.00000005E-3,1.6799999,
Note,TDS 2022B - 15:51:58   16.01.2019,,6.39999984E-3,1.6799999,
,,,6.79999962E-3,1.6799999,
,,,7.19999988E-3,1.6400000,
,,,7.599999662E-3,1.6400000,
,,,7.999999449E-3,1.6400000,
,,,8.399999700E-3,1.5999999,
,,,8.799999952E-3,1.6400000,
,,,9.200000204E-3,1.5999999,
,,,9.599999525E-3,1.5999999,
,,,9.999999776E-3,1.5999999,
,,,10.4000000E-3,1.5999999,
,,,10.7999993E-3,1.5599999,
,,,11.1999996E-3,1.5599999,
,,,11.5999999E-3,1.5599999,
,,,12.0000001E-3,1.5599999,
,,,12.3999994E-3,1.5200000,
,,,12.7999997E-3,1.5200000,
,,,13.1999999E-3,1.5200000,
,,,13.5999992E-3,1.4800000,
,,,13.9999995E-3,1.4800000,
,,,14.3999998E-3,1.4800000,
,,,14.8000000E-3,1.4800000,
,,,15.1999993E-3,1.4800000,
,,,15.5999996E-3,1.4399999,
,,,15.9999989E-3,1.4399999,
,,,16.4000001E-3,1.4399999,
,,,16.7999994E-3,1.4399999,
,,,17.1999987E-3,1.4399999,
,,,17.5999999E-3,1.4000000,
,,,17.9999992E-3,1.4000000,
,,,18.4000004E-3,1.4399999,
,,,18.7999997E-3,1.4000000,
,,,19.1999990E-3,1.3600000,
,,,19.6000002E-3,1.4000000,
,,,19.9999996E-3,1.3600000,
,,,20.39999887E-3,1.3600000,
,,,20.80000006E-3,1.3600000,
,,,21.19999938E-3,1.3600000,
,,,21.59999870E-3,1.3600000,
,,,21.99999988E-3,1.3600000,
,,,22.39999920E-3,1.3199999,
,,,22.79999852E-3,1.3199999,
,,,23.19999970E-3,1.3199999,
,,,23.59999903E-3,1.2800000,
,,,24.00000021E-3,1.2800000,
,,,24.39999953E-3,1.3199999,
,,,24.79999885E-3,1.2800000,
,,,25.20000003E-3,1.2800000,
,,,25.59999935E-3,1.2800000,
,,,25.99999867E-3,1.2800000,
,,,26.39999986E-3,1.2800000,
,,,26.79999918E-3,1.2800000,
,,,27.19999850E-3,1.2800000,
,,,27.59999968E-3,1.2400000,
,,,27.99999900E-3,1.2400000,
,,,28.40000018E-3,1.2400000,
,,,28.79999951E-3,1.2400000,
,,,29.19999883E-3,1.2400000,
,,,29.60000001E-3,1.2400000,
,,,29.99999933E-3,1.2400000,
,,,30.39999865E-3,1.2400000,
,,,30.79999983E-3,1.1999999,
,,,31.19999915E-3,1.2400000,
,,,31.59999847E-3,1.1999999,
,,,31.99999779E-3,1.1600000,
,,,32.40000084E-3,1.1999999,
,,,32.80000016E-3,1.1600000,
,,,33.19999948E-3,1.1999999,
,,,33.59999880E-3,1.1600000,
,,,33.99999812E-3,1.1600000,
,,,34.39999744E-3,1.1600000,
,,,34.80000049E-3,1.1600000,
,,,35.19999981E-3,1.1600000,
,,,35.59999913E-3,1.1600000,
,,,35.99999845E-3,1.1600000,
,,,36.39999777E-3,1.1200000,
,,,36.80000082E-3,1.1600000,
,,,37.20000014E-3,1.1200000,
,,,37.59999946E-3,1.1200000,
,,,37.99999878E-3,1.1200000,
,,,38.39999810E-3,1.1200000,
,,,38.79999742E-3,1.1600000,
,,,39.20000046E-3,1.1200000,
,,,39.59999979E-3,1.1200000,
,,,39.99999911E-3,1.1200000,
,,,40.39999843E-3,1.1200000,
,,,40.79999775E-3,1.1200000,
,,,41.20000079E-3,1.0799999,
,,,41.60000011E-3,1.0799999,
,,,41.99999943E-3,1.0799999,
,,,42.39999875E-3,1.0799999,
,,,42.79999807E-3,1.0799999,
,,,43.19999740E-3,1.0799999,
,,,43.60000044E-3,1.0799999,
,,,43.99999976E-3,1.1200000,
,,,44.39999908E-3,1.1200000,
,,,44.79999840E-3,1.0799999,
,,,45.19999772E-3,1.0799999,
,,,45.59999704E-3,1.0799999,
,,,46.00000009E-3,1.0799999,
,,,46.39999941E-3,1.0799999,
,,,46.79999873E-3,1.0799999,
,,,47.19999805E-3,1.0799999,
,,,47.59999737E-3,1.0799999,
,,,48.00000042E-3,1.0799999,
,,,48.39999974E-3,1.0799999,
,,,48.79999906E-3,1.0799999,
,,,49.19999838E-3,1.0799999,
,,,49.59999770E-3,1.0799999,
,,,49.99999702E-3,1.0799999,
,,,50.40000007E-3,1.0799999,
,,,50.79999939E-3,1.0799999,
,,,51.19999871E-3,1.0799999,
,,,51.59999803E-3,1.0799999,
,,,51.99999735E-3,1.0400000,
,,,52.40000039E-3,1.0799999,
,,,52.79999971E-3,1.0799999,
,,,53.19999903E-3,1.0799999,
,,,53.59999835E-3,1.0799999,
,,,53.99999768E-3,1.0799999,
,,,54.39999700E-3,1.0799999,
,,,54.800000042E-3,1.0799999,
,,,55.199999362E-3,1.0799999,
,,,55.599998683E-3,1.0799999,
,,,55.999998003E-3,1.0799999,
,,,56.399997324E-3,1.1200000,
,,,56.800000370E-3,1.0799999,
,,,57.199999690E-3,1.0799999,
,,,57.599999011E-3,1.0799999,
,,,57.999998331E-3,1.1200000,
,,,58.399997652E-3,1.0799999,
,,,58.799996972E-3,1.0799999,
,,,59.200000018E-3,1.1200000,
,,,59.599999338E-3,1.0799999,
,,,59.999998659E-3,1.1200000,
,,,60.399997979E-3,1.1200000,
,,,60.799997300E-3,1.1200000,
,,,61.199996620E-3,1.1600000,
,,,61.599999666E-3,1.1200000,
,,,61.999998987E-3,1.1200000,
,,,62.399998307E-3,1.1200000,
,,,62.799997628E-3,1.1600000,
,,,63.199996948E-3,1.1600000,
,,,63.599996269E-3,1.1200000,
,,,63.999995589E-3,1.1200000,
,,,64.399994910E-3,1.1600000,
,,,64.800001681E-3,1.1200000,
,,,65.200001001E-3,1.1600000,
,,,65.600000322E-3,1.1600000,
,,,65.999999642E-3,1.1600000,
,,,66.399998963E-3,1.1600000,
,,,66.799998283E-3,1.1999999,
,,,67.199997604E-3,1.1600000,
,,,67.599996924E-3,1.1999999,
,,,67.999996245E-3,1.1999999,
,,,68.399995565E-3,1.1999999,
,,,68.799994886E-3,1.2400000,
,,,69.200001657E-3,1.1999999,
,,,69.600000978E-3,1.2400000,
,,,70.000000298E-3,1.2400000,
,,,70.399999619E-3,1.2400000,
,,,70.799998939E-3,1.2400000,
,,,71.199998260E-3,1.2400000,
,,,71.599997580E-3,1.2400000,
,,,71.999996901E-3,1.2400000,
,,,72.399996221E-3,1.2400000,
,,,72.799995542E-3,1.2800000,
,,,73.199994862E-3,1.2400000,
,,,73.600001633E-3,1.2400000,
,,,74.000000954E-3,1.2800000,
,,,74.400000274E-3,1.2800000,
,,,74.799999595E-3,1.2800000,
,,,75.199998915E-3,1.2800000,
,,,75.599998236E-3,1.2800000,
,,,75.999997556E-3,1.2800000,
,,,76.399996877E-3,1.3199999,
,,,76.799996197E-3,1.2800000,
,,,77.199995518E-3,1.3199999,
,,,77.599994838E-3,1.3199999,
,,,78.000001609E-3,1.3199999,
,,,78.400000930E-3,1.3600000,
,,,78.800000250E-3,1.3600000,
,,,79.199999571E-3,1.3600000,
,,,79.599998891E-3,1.3600000,
,,,79.999998212E-3,1.3600000,
,,,80.399997532E-3,1.4000000,
,,,80.799996853E-3,1.4000000,
,,,81.199996173E-3,1.3600000,
,,,81.599995494E-3,1.4000000,
,,,81.999994814E-3,1.3600000,
,,,82.400001585E-3,1.4000000,
,,,82.800000906E-3,1.4000000,
,,,83.200000226E-3,1.4000000,
,,,83.599999547E-3,1.4399999,
,,,83.999998868E-3,1.4399999,
,,,84.399998188E-3,1.4399999,
,,,84.799997509E-3,1.4800000,
,,,85.199996829E-3,1.4800000,
,,,85.599996150E-3,1.5200000,
,,,85.999995470E-3,1.5200000,
,,,86.399994791E-3,1.5200000,
,,,86.799994111E-3,1.5200000,
,,,87.200000882E-3,1.5200000,
,,,87.600000203E-3,1.5200000,
,,,87.999999523E-3,1.5599999,
,,,88.399998844E-3,1.5599999,
,,,88.799998164E-3,1.5599999,
,,,89.199997485E-3,1.5999999,
,,,89.599996805E-3,1.5599999,
